Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
2020-12-27,GIN,GUINEA,AFR,,,,
2020-12-27,GNB,GUINEA-BISSAU,AFR,,,,
2020-12-27,GUY,GUYANA,AMR,,,,
2020-12-27,HTI,HAITI,AMR,,,,
2020-12-27,VAT,HOLY SEE,EUR,,,,
2020-12-27,HND,HONDURAS,AMR,,,,
2020-12-27,HUN,HUNGARY,EUR,,,,
2020-12-27,ISL,ICELAND,EUR,,,5,
2020-12-27,IND,INDIA,SEAR,,,,
2020-12-27,IDN,INDONESIA,SEAR,19698,,56248,
2020-12-27,XXL,International commercial vessel,OTHER,,,,
2020-12-27,XXF,International conveyance (American Samoa),OTHER,,,,
2020-12-27,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2020-12-27,XXI,International conveyance (Kiribati),OTHER,,,,
2020-12-27,XXG,International conveyance (Solomon Islands),OTHER,,,,
2020-12-27,XXH,International conveyance (Vanuatu),OTHER,,,,
2020-12-27,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,5167,,23123,
2020-12-27,IRQ,IRAQ,EMR,1327,,11375,
2020-12-27,IRL,IRELAND,EUR,408,54,1032,100
2020-12-27,IMN,ISLE OF MAN,EUR,,,,
2020-12-27,ISR,ISRAEL,EUR,997,102,2930,277
2020-12-27,ITA,ITALY,EUR,8410,1178,37160,5476
2020-12-27,JAM,JAMAICA,AMR,13,,51,
2020-12-27,JPN,JAPAN,WPR,199986,,696722,
2020-12-27,JEY,JERSEY,EUR,0,,12,2
2020-12-27,JOR,JORDAN,EMR,2,,60,0
2020-12-27,KAZ,KAZAKHSTAN,EUR,,,,
2020-12-27,KEN,KENYA,AFR,,,,
2020-12-27,KIR,KIRIBATI,WPR,,,,
2020-12-27,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2020-12-27,KWT,KUWAIT,EMR,24,,67,
2020-12-27,KGZ,KYRGYZSTAN,EUR,,,,
2020-12-27,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2020-12-27,LVA,LATVIA,EUR,801,92,2714,386
2020-12-27,LBN,LEBANON,EMR,,,19,
2020-12-27,LSO,LESOTHO,AFR,,,,
2020-12-27,LBR,LIBERIA,AFR,,,,
2020-12-27,LBY,LIBYA,EMR,,,,
2020-12-27,LIE,LIECHTENSTEIN,EUR,,,,
2020-12-27,LTU,LITHUANIA,EUR,1184,58,5415,166
2020-12-27,LUX,LUXEMBOURG,EUR,80,6,464,53
2020-12-27,MDG,MADAGASCAR,AFR,,,,
2020-12-27,MWI,MALAWI,AFR,,,,
2020-12-27,MYS,MALAYSIA,WPR,11931,,40724,
2020-12-27,MDV,MALDIVES,SEAR,,,,
2020-12-27,MLI,MALI,AFR,,,,
2020-12-27,MLT,MALTA,EUR,26,5,191,17
2020-12-27,MHL,MARSHALL ISLANDS,WPR,,,,
2020-12-27,MTQ,MARTINIQUE,AMR,,,,
2020-12-27,MRT,MAURITANIA,AFR,,,,
2020-12-27,MUS,MAURITIUS,AFR,,,,
2020-12-27,MYT,MAYOTTE,AFR,,,,
2020-12-27,MEX,MEXICO,AMR,10430,143,39579,552
2020-12-27,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2020-12-27,MCO,MONACO,EUR,,,,
2020-12-27,MNG,MONGOLIA,WPR,,,,
2020-12-27,MNE,MONTENEGRO,EUR,217,2,986,36
2020-12-27,MSR,MONTSERRAT,AMR,,,,
2020-12-27,MAR,MOROCCO,EMR,,898,,3238
2020-12-27,MOZ,MOZAMBIQUE,AFR,,,,
2020-12-27,MMR,MYANMAR,SEAR,5752,,32400,
2020-12-27,NAM,NAMIBIA,AFR,,,,
2020-12-27,NRU,NAURU,WPR,,,,
2020-12-27,NPL,NEPAL,SEAR,,,,
2020-12-27,NLD,NETHERLANDS,EUR,1983,293,6314,1007
2020-12-27,NCL,NEW CALEDONIA,WPR,,,,
2020-12-27,NZL,NEW ZEALAND,WPR,,,1,0
2020-12-27,NIC,NICARAGUA,AMR,,,,
2020-12-27,NER,NIGER,AFR,,,,
2020-12-27,NGA,NIGERIA,AFR,,,,
2020-12-27,NIU,NIUE,WPR,,,,
2020-12-27,MKD,NORTH MACEDONIA,EUR,246,17,1388,86
2020-12-27,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2020-12-27,NOR,NORWAY,EUR,39,14,191,70
2020-12-27,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2020-12-27,OMN,OMAN,EMR,54,13,333,103
2020-12-27,PAK,PAKISTAN,EMR,521,0,521,0
2020-12-27,PLW,PALAU,WPR,,,,
2020-12-27,PAN,PANAMA,AMR,,,,
2020-12-27,PNG,PAPUA NEW GUINEA,WPR,,,,
2020-12-27,PRY,PARAGUAY,AMR,,,,
2020-12-27,PER,PERU,AMR,,,,
2020-12-27,PHL,PHILIPPINES,WPR,303,,1844,
2020-12-27,PCN,PITCAIRN ISLANDS,WPR,,,,
2020-12-27,POL,POLAND,EUR,1612,14,8652,76
2020-12-27,PRT,PORTUGAL,EUR,1290,141,2781,612
2020-12-27,PRI,PUERTO RICO,AMR,,,,
2020-12-27,QAT,QATAR,EMR,697,15,732,49
2020-12-27,KOR,REPUBLIC OF KOREA,WPR,,,,
2020-12-27,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2020-12-27,REU,RÉUNION,AFR,,,,
2020-12-27,ROU,ROMANIA,EUR,,,,
2020-12-27,RUS,RUSSIAN FEDERATION,EUR,,,,
2020-12-27,RWA,RWANDA,AFR,,,,
2020-12-27,BLM,SAINT BARTHÉLEMY,AMR,,,,
2020-12-27,SHN,SAINT HELENA,AFR,,,,
2020-12-27,KNA,SAINT KITTS AND NEVIS,AMR,,,0,
2020-12-27,LCA,SAINT LUCIA,AMR,,,,
2020-12-27,MAF,SAINT MARTIN,AMR,,,,
2020-12-27,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2020-12-27,VCT,SAINT VINCENT AND THE GRENADINES,AMR,0,0,1,0
2020-12-27,WSM,SAMOA,WPR,,,,
2020-12-27,SMR,SAN MARINO,EUR,,,,
2020-12-27,STP,SAO TOME AND PRINCIPE,AFR,,,,
2020-12-27,SAU,SAUDI ARABIA,EMR,,14,,21
2020-12-27,SEN,SENEGAL,AFR,,,,
2020-12-27,SRB,SERBIA,EUR,,,,
2020-12-27,SYC,SEYCHELLES,AFR,,,,
2020-12-27,SLE,SIERRA LEONE,AFR,,,,
2020-12-27,SGP,SINGAPORE,WPR,,,,
2020-12-27,SXM,SINT MAARTEN,AMR,2,1,12,4
2020-12-27,SVK,SLOVAKIA,EUR,853,80,3619,294
2020-12-27,SVN,SLOVENIA,EUR,,,376,
2020-12-27,SLB,SOLOMON ISLANDS,WPR,,,,
2020-12-27,SOM,SOMALIA,EMR,,,,
2020-12-27,ZAF,SOUTH AFRICA,AFR,,,,
2020-12-27,SSD,SOUTH SUDAN,AFR,,,,
2020-12-27,ESP,SPAIN,EUR,4969,524,18462,1839
2020-12-27,LKA,SRI LANKA,SEAR,,,,
2020-12-27,SDN,SUDAN,EMR,1183,,3879,
2020-12-27,SUR,SURINAME,AMR,,,,
2020-12-27,SWE,SWEDEN,EUR,1045,213,4181,746
2020-12-27,CHE,SWITZERLAND,EUR,1090,,4652,
2020-12-27,SYR,SYRIAN ARAB REPUBLIC,EMR,9,,46,
2020-12-27,TJK,TAJIKISTAN,EUR,,,,
2020-12-27,THA,THAILAND,SEAR,,,,
2020-12-27,GBR,THE UNITED KINGDOM,EUR,,,,
2020-12-27,TLS,TIMOR-LESTE,SEAR,10,,11,
2020-12-27,TGO,TOGO,AFR,,,,
2020-12-27,TKL,TOKELAU,WPR,,,,
2020-12-27,TON,TONGA,WPR,,,,
2020-12-27,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2020-12-27,TUN,TUNISIA,EMR,568,,619,0
2020-12-27,TUR,TURKEY,EUR,18037,2634,99118,16537
2020-12-27,TKM,TURKMENISTAN,EUR,,,,
2020-12-27,TCA,TURKS AND CAICOS ISLANDS,AMR,1,,1,0
2020-12-27,TUV,TUVALU,WPR,,,,
2020-12-27,UGA,UGANDA,AFR,,,,
2020-12-27,UKR,UKRAINE,EUR,6399,831,34870,3206
2020-12-27,ARE,UNITED ARAB EMIRATES,EMR,,,,
2020-12-27,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2020-12-27,USA,UNITED STATES OF AMERICA,AMR,106027,,406198,
2020-12-27,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2020-12-27,URY,URUGUAY,AMR,,,,
2020-12-27,UZB,UZBEKISTAN,EUR,,,,
2020-12-27,VUT,VANUATU,WPR,,,,
2020-12-27,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
2020-12-27,VNM,VIET NAM,WPR,,,,
2020-12-27,WLF,WALLIS AND FUTUNA,WPR,,,,
2020-12-27,YEM,YEMEN,EMR,,,,
2020-12-27,ZMB,ZAMBIA,AFR,,,,
2020-12-27,ZWE,ZIMBABWE,AFR,,,,
2020-12-20,AFG,AFGHANISTAN,EMR,169,,607,
2020-12-20,ALB,ALBANIA,EUR,,,,
2020-12-20,DZA,ALGERIA,AFR,,,,
2020-12-20,ASM,AMERICAN SAMOA,WPR,,,,
2020-12-20,AND,ANDORRA,EUR,,,,
2020-12-20,AGO,ANGOLA,AFR,,,,
2020-12-20,AIA,ANGUILLA,AMR,,,3,0
2020-12-20,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2020-12-20,ARG,ARGENTINA,AMR,1666,280,6266,1204
2020-12-20,ARM,ARMENIA,EUR,,,1401,
2020-12-20,ABW,ARUBA,AMR,6,1,19,3
2020-12-20,AUS,AUSTRALIA,WPR,,,,
2020-12-20,AUT,AUSTRIA,EUR,776,122,4251,688
2020-12-20,AZE,AZERBAIJAN,EUR,,,,
2020-12-20,BHS,BAHAMAS,AMR,14,0,69,1
2020-12-20,BHR,BAHRAIN,EMR,271,,1240,
2020-12-20,BGD,BANGLADESH,SEAR,2323,,10383,
2020-12-20,BRB,BARBADOS,AMR,,,,
2020-12-20,BLR,BELARUS,EUR,,,,
2020-12-20,BEL,BELGIUM,EUR,1291,,5628,
2020-12-20,BLZ,BELIZE,AMR,,,39,1
2020-12-20,BEN,BENIN,AFR,,,,
2020-12-20,BMU,BERMUDA,AMR,1,0,7,2
2020-12-20,BTN,BHUTAN,SEAR,,,,
2020-12-20,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2020-12-20,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2020-12-20,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
2020-12-20,BWA,BOTSWANA,AFR,,,,
2020-12-20,BRA,BRAZIL,AMR,16479,5531,62492,21117
2020-12-20,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
2020-12-20,BRN,BRUNEI DARUSSALAM,WPR,,,,
2020-12-20,BGR,BULGARIA,EUR,4309,,20853,
2020-12-20,BFA,BURKINA FASO,AFR,,,,
2020-12-20,BDI,BURUNDI,AFR,,,,
2020-12-20,CPV,CABO VERDE,AFR,,,,
2020-12-20,KHM,CAMBODIA,WPR,,,,
2020-12-20,CMR,CAMEROON,AFR,,,,
2020-12-20,CAN,CANADA,AMR,2518,,8203,
2020-12-20,CYM,CAYMAN ISLANDS,AMR,15,,49,
2020-12-20,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2020-12-20,TCD,CHAD,AFR,,,,
2020-12-20,CHL,CHILE,AMR,1121,371,3793,1351
2020-12-20,CHN,CHINA,WPR,118,,431,
2020-12-20,COL,COLOMBIA,AMR,,,,
2020-12-20,COM,COMOROS,AFR,,,,
2020-12-20,COG,CONGO,AFR,,,,
2020-12-20,COK,COOK ISLANDS,WPR,,,,
2020-12-20,CRI,COSTA RICA,AMR,387,78,1479,263
2020-12-20,CIV,CÔTE D’IVOIRE,AFR,,,,
2020-12-20,HRV,CROATIA,EUR,,,,
2020-12-20,CUB,CUBA,AMR,,,,
2020-12-20,CUW,CURAÇAO,AMR,10,2,66,9
2020-12-20,CYP,CYPRUS,EUR,96,13,327,38
2020-12-20,CZE,CZECHIA,EUR,3517,627,13391,2334
2020-12-20,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2020-12-20,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2020-12-20,DNK,DENMARK,EUR,2,,246,2
2020-12-20,DJI,DJIBOUTI,EMR,,,,
2020-12-20,DMA,DOMINICA,AMR,,,,
2020-12-20,DOM,DOMINICAN REPUBLIC,AMR,,0,,0
2020-12-20,ECU,ECUADOR,AMR,423,,1671,
2020-12-20,EGY,EGYPT,EMR,1832,396,5741,1229
2020-12-20,SLV,EL SALVADOR,AMR,,,,
2020-12-20,GNQ,EQUATORIAL GUINEA,AFR,,,,
2020-12-20,ERI,ERITREA,AFR,,,,
2020-12-20,EST,ESTONIA,EUR,243,20,778,66
2020-12-20,SWZ,ESWATINI,AFR,,,,
2020-12-20,ETH,ETHIOPIA,AFR,,,,
2020-12-20,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2020-12-20,FRO,FAROE ISLANDS,EUR,,,,
2020-12-20,FJI,FIJI,WPR,,,,
2020-12-20,FIN,FINLAND,EUR,89,17,440,93
2020-12-20,FRA,FRANCE,EUR,8319,1120,33186,4568
2020-12-20,GUF,FRENCH GUIANA,AMR,,,,
2020-12-20,PYF,FRENCH POLYNESIA,WPR,,,,
2020-12-20,GAB,GABON,AFR,,,,
2020-12-20,GMB,GAMBIA,AFR,,,,
2020-12-20,GEO,GEORGIA,EUR,,,,
2020-12-20,DEU,GERMANY,EUR,11885,925,42443,3000
2020-12-20,GHA,GHANA,AFR,,,,
2020-12-20,GIB,GIBRALTAR,EUR,,,,
2020-12-20,GRC,GREECE,EUR,1522,197,8731,1034
2020-12-20,GRL,GREENLAND,EUR,,,,
2020-12-20,GRD,GRENADA,AMR,,,,
2020-12-20,GLP,GUADELOUPE,AMR,,,,
2020-12-20,GUM,GUAM,WPR,,,,
2020-12-20,GTM,GUATEMALA,AMR,18,15,48,36
2020-12-20,GGY,GUERNSEY,EUR,,,,
2020-12-20,GIN,GUINEA,AFR,,,,
2020-12-20,GNB,GUINEA-BISSAU,AFR,,,,
2020-12-20,GUY,GUYANA,AMR,,,,
2020-12-20,HTI,HAITI,AMR,,,,
2020-12-20,VAT,HOLY SEE,EUR,,,,
2020-12-20,HND,HONDURAS,AMR,,,,
2020-12-20,HUN,HUNGARY,EUR,,,,
2020-12-20,ISL,ICELAND,EUR,3,,9,
2020-12-20,IND,INDIA,SEAR,,,,
2020-12-20,IDN,INDONESIA,SEAR,20077,,36550,
2020-12-20,XXL,International commercial vessel,OTHER,,,,
2020-12-20,XXF,International conveyance (American Samoa),OTHER,,,,
2020-12-20,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2020-12-20,XXI,International conveyance (Kiribati),OTHER,,,,
2020-12-20,XXG,International conveyance (Solomon Islands),OTHER,,,,
2020-12-20,XXH,International conveyance (Vanuatu),OTHER,,,,
2020-12-20,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,6490,,17956,
2020-12-20,IRQ,IRAQ,EMR,2156,,12587,
2020-12-20,IRL,IRELAND,EUR,284,20,770,58
2020-12-20,IMN,ISLE OF MAN,EUR,,,,
2020-12-20,ISR,ISRAEL,EUR,807,77,2286,202
2020-12-20,ITA,ITALY,EUR,8725,1235,41155,6332
2020-12-20,JAM,JAMAICA,AMR,11,,48,
2020-12-20,JPN,JAPAN,WPR,180774,,632071,
2020-12-20,JEY,JERSEY,EUR,4,0,12,2
2020-12-20,JOR,JORDAN,EMR,4,,102,0
2020-12-20,KAZ,KAZAKHSTAN,EUR,,,,
2020-12-20,KEN,KENYA,AFR,,,,
2020-12-20,KIR,KIRIBATI,WPR,,,,
2020-12-20,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2020-12-20,KWT,KUWAIT,EMR,20,,46,
2020-12-20,KGZ,KYRGYZSTAN,EUR,,,,
2020-12-20,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2020-12-20,LVA,LATVIA,EUR,753,92,2396,376
2020-12-20,LBN,LEBANON,EMR,19,,19,
2020-12-20,LSO,LESOTHO,AFR,,,,
2020-12-20,LBR,LIBERIA,AFR,,,,
2020-12-20,LBY,LIBYA,EMR,,,,
2020-12-20,LIE,LIECHTENSTEIN,EUR,,,,
2020-12-20,LTU,LITHUANIA,EUR,1267,49,5313,130
2020-12-20,LUX,LUXEMBOURG,EUR,104,13,505,67
2020-12-20,MDG,MADAGASCAR,AFR,,,,
2020-12-20,MWI,MALAWI,AFR,,,,
2020-12-20,MYS,MALAYSIA,WPR,9723,,38290,
2020-12-20,MDV,MALDIVES,SEAR,,,,
2020-12-20,MLI,MALI,AFR,,,,
2020-12-20,MLT,MALTA,EUR,34,4,252,21
2020-12-20,MHL,MARSHALL ISLANDS,WPR,,,,
2020-12-20,MTQ,MARTINIQUE,AMR,,,,
2020-12-20,MRT,MAURITANIA,AFR,,,,
2020-12-20,MUS,MAURITIUS,AFR,,,,
2020-12-20,MYT,MAYOTTE,AFR,,,,
2020-12-20,MEX,MEXICO,AMR,10394,156,39512,561
2020-12-20,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2020-12-20,MCO,MONACO,EUR,,,,
2020-12-20,MNG,MONGOLIA,WPR,,,,
2020-12-20,MNE,MONTENEGRO,EUR,219,12,1058,57
2020-12-20,MSR,MONTSERRAT,AMR,,,,
2020-12-20,MAR,MOROCCO,EMR,,810,,3215
2020-12-20,MOZ,MOZAMBIQUE,AFR,,,,
2020-12-20,MMR,MYANMAR,SEAR,7792,,36888,
2020-12-20,NAM,NAMIBIA,AFR,,,,
2020-12-20,NRU,NAURU,WPR,,,,
2020-12-20,NPL,NEPAL,SEAR,,,,
2020-12-20,NLD,NETHERLANDS,EUR,1740,288,5467,901
2020-12-20,NCL,NEW CALEDONIA,WPR,,,,
2020-12-20,NZL,NEW ZEALAND,WPR,,,2,0
2020-12-20,NIC,NICARAGUA,AMR,,,,
2020-12-20,NER,NIGER,AFR,,,,
2020-12-20,NGA,NIGERIA,AFR,,,,
2020-12-20,NIU,NIUE,WPR,,,,
2020-12-20,MKD,NORTH MACEDONIA,EUR,350,27,1570,86
2020-12-20,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2020-12-20,NOR,NORWAY,EUR,39,17,201,73
2020-12-20,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2020-12-20,OMN,OMAN,EMR,91,28,435,142
2020-12-20,PAK,PAKISTAN,EMR,,,,
2020-12-20,PLW,PALAU,WPR,,,,
2020-12-20,PAN,PANAMA,AMR,,,,
2020-12-20,PNG,PAPUA NEW GUINEA,WPR,,,,
2020-12-20,PRY,PARAGUAY,AMR,,,,
2020-12-20,PER,PERU,AMR,,,,
2020-12-20,PHL,PHILIPPINES,WPR,478,,2082,
2020-12-20,PCN,PITCAIRN ISLANDS,WPR,,,,
2020-12-20,POL,POLAND,EUR,2104,13,9843,97
2020-12-20,PRT,PORTUGAL,EUR,1333,147,3049,644
2020-12-20,PRI,PUERTO RICO,AMR,,,,
2020-12-20,QAT,QATAR,EMR,15,8,53,48
2020-12-20,KOR,REPUBLIC OF KOREA,WPR,,,,
2020-12-20,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2020-12-20,REU,RÉUNION,AFR,,,,
2020-12-20,ROU,ROMANIA,EUR,,,,
2020-12-20,RUS,RUSSIAN FEDERATION,EUR,,,,
2020-12-20,RWA,RWANDA,AFR,,,,
2020-12-20,BLM,SAINT BARTHÉLEMY,AMR,,,,
2020-12-20,SHN,SAINT HELENA,AFR,,,,
2020-12-20,KNA,SAINT KITTS AND NEVIS,AMR,0,,0,
2020-12-20,LCA,SAINT LUCIA,AMR,,,,
2020-12-20,MAF,SAINT MARTIN,AMR,,,,
2020-12-20,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2020-12-20,VCT,SAINT VINCENT AND THE GRENADINES,AMR,0,0,1,0
2020-12-20,WSM,SAMOA,WPR,,,,
2020-12-20,SMR,SAN MARINO,EUR,,,,
2020-12-20,STP,SAO TOME AND PRINCIPE,AFR,,,,
2020-12-20,SAU,SAUDI ARABIA,EMR,,0,,7
2020-12-20,SEN,SENEGAL,AFR,,,,
2020-12-20,SRB,SERBIA,EUR,,,,
2020-12-20,SYC,SEYCHELLES,AFR,,,,
2020-12-20,SLE,SIERRA LEONE,AFR,,,,
2020-12-20,SGP,SINGAPORE,WPR,,,,
2020-12-20,SXM,SINT MAARTEN,AMR,2,1,13,5
2020-12-20,SVK,SLOVAKIA,EUR,1005,89,3576,254
2020-12-20,SVN,SLOVENIA,EUR,,,844,
2020-12-20,SLB,SOLOMON ISLANDS,WPR,,,,
2020-12-20,SOM,SOMALIA,EMR,,,,
2020-12-20,ZAF,SOUTH AFRICA,AFR,,,,
2020-12-20,SSD,SOUTH SUDAN,AFR,,,,
2020-12-20,ESP,SPAIN,EUR,4651,431,19232,1955
2020-12-20,LKA,SRI LANKA,SEAR,,,,
2020-12-20,SDN,SUDAN,EMR,1066,,3800,
2020-12-20,SUR,SURINAME,AMR,,,,
2020-12-20,SWE,SWEDEN,EUR,1175,194,4075,708
2020-12-20,CHE,SWITZERLAND,EUR,1193,,4807,
2020-12-20,SYR,SYRIAN ARAB REPUBLIC,EMR,10,,66,
2020-12-20,TJK,TAJIKISTAN,EUR,,,,
2020-12-20,THA,THAILAND,SEAR,,,,
2020-12-20,GBR,THE UNITED KINGDOM,EUR,,,,
2020-12-20,TLS,TIMOR-LESTE,SEAR,0,,1,
2020-12-20,TGO,TOGO,AFR,,,,
2020-12-20,TKL,TOKELAU,WPR,,,,
2020-12-20,TON,TONGA,WPR,,,,
2020-12-20,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2020-12-20,TUN,TUNISIA,EMR,6,0,66,0
2020-12-20,TUR,TURKEY,EUR,20422,3618,110770,19374
2020-12-20,TKM,TURKMENISTAN,EUR,,,,
2020-12-20,TCA,TURKS AND CAICOS ISLANDS,AMR,0,0,0,0
2020-12-20,TUV,TUVALU,WPR,,,,
2020-12-20,UGA,UGANDA,AFR,,,,
2020-12-20,UKR,UKRAINE,EUR,9739,825,40077,3063
2020-12-20,ARE,UNITED ARAB EMIRATES,EMR,,,,
2020-12-20,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2020-12-20,USA,UNITED STATES OF AMERICA,AMR,104628,,386798,
2020-12-20,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2020-12-20,URY,URUGUAY,AMR,,,,
2020-12-20,UZB,UZBEKISTAN,EUR,,,,
2020-12-20,VUT,VANUATU,WPR,,,,
2020-12-20,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
2020-12-20,VNM,VIET NAM,WPR,,,,
2020-12-20,WLF,WALLIS AND FUTUNA,WPR,,,,
2020-12-20,YEM,YEMEN,EMR,,,,
2020-12-20,ZMB,ZAMBIA,AFR,,,,
2020-12-20,ZWE,ZIMBABWE,AFR,,,,
2020-12-13,AFG,AFGHANISTAN,EMR,148,,509,
2020-12-13,ALB,ALBANIA,EUR,,,,
2020-12-13,DZA,ALGERIA,AFR,,,,
2020-12-13,ASM,AMERICAN SAMOA,WPR,,,,
2020-12-13,AND,ANDORRA,EUR,,,,
2020-12-13,AGO,ANGOLA,AFR,,,,
2020-12-13,AIA,ANGUILLA,AMR,1,0,3,0
2020-12-13,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2020-12-13,ARG,ARGENTINA,AMR,1354,262,6657,1317
2020-12-13,ARM,ARMENIA,EUR,,,2757,
2020-12-13,ABW,ARUBA,AMR,3,0,19,3
2020-12-13,AUS,AUSTRALIA,WPR,,,,
2020-12-13,AUT,AUSTRIA,EUR,1051,172,4907,776
2020-12-13,AZE,AZERBAIJAN,EUR,,,,
2020-12-13,BHS,BAHAMAS,AMR,14,0,83,1
2020-12-13,BHR,BAHRAIN,EMR,364,,1176,
2020-12-13,BGD,BANGLADESH,SEAR,2683,,10490,
2020-12-13,BRB,BARBADOS,AMR,,,,
2020-12-13,BLR,BELARUS,EUR,,,,
2020-12-13,BEL,BELGIUM,EUR,1310,,6522,
2020-12-13,BLZ,BELIZE,AMR,,,61,3
2020-12-13,BEN,BENIN,AFR,,,,
2020-12-13,BMU,BERMUDA,AMR,3,1,6,2
2020-12-13,BTN,BHUTAN,SEAR,,,,
2020-12-13,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2020-12-13,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2020-12-13,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
2020-12-13,BWA,BOTSWANA,AFR,,,,
2020-12-13,BRA,BRAZIL,AMR,16349,5463,58397,19846
2020-12-13,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
2020-12-13,BRN,BRUNEI DARUSSALAM,WPR,,,,
2020-12-13,BGR,BULGARIA,EUR,5159,,21579,
2020-12-13,BFA,BURKINA FASO,AFR,,,,
2020-12-13,BDI,BURUNDI,AFR,,,,
2020-12-13,CPV,CABO VERDE,AFR,,,,
2020-12-13,KHM,CAMBODIA,WPR,,,,
2020-12-13,CMR,CAMEROON,AFR,,,,
2020-12-13,CAN,CANADA,AMR,2072,,7092,
2020-12-13,CYM,CAYMAN ISLANDS,AMR,15,,41,
2020-12-13,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2020-12-13,TCD,CHAD,AFR,,,,
2020-12-13,CHL,CHILE,AMR,976,371,3514,1259
2020-12-13,CHN,CHINA,WPR,109,,409,
2020-12-13,COL,COLOMBIA,AMR,,,,
2020-12-13,COM,COMOROS,AFR,,,,
2020-12-13,COG,CONGO,AFR,,,,
2020-12-13,COK,COOK ISLANDS,WPR,,,,
2020-12-13,CRI,COSTA RICA,AMR,372,70,1416,248
2020-12-13,CIV,CÔTE D’IVOIRE,AFR,,,,
2020-12-13,HRV,CROATIA,EUR,,,,
2020-12-13,CUB,CUBA,AMR,,,,
2020-12-13,CUW,CURAÇAO,AMR,14,1,58,7
2020-12-13,CYP,CYPRUS,EUR,75,7,304,31
2020-12-13,CZE,CZECHIA,EUR,3373,612,13566,2425
2020-12-13,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2020-12-13,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2020-12-13,DNK,DENMARK,EUR,2,2,246,2
2020-12-13,DJI,DJIBOUTI,EMR,,,,
2020-12-13,DMA,DOMINICA,AMR,,,,
2020-12-13,DOM,DOMINICAN REPUBLIC,AMR,,0,,0
2020-12-13,ECU,ECUADOR,AMR,381,,1658,
2020-12-13,EGY,EGYPT,EMR,1441,313,4909,1001
2020-12-13,SLV,EL SALVADOR,AMR,,,,
2020-12-13,GNQ,EQUATORIAL GUINEA,AFR,,,,
2020-12-13,ERI,ERITREA,AFR,,,,
2020-12-13,EST,ESTONIA,EUR,187,19,663,54
2020-12-13,SWZ,ESWATINI,AFR,,,,
2020-12-13,ETH,ETHIOPIA,AFR,,,,
2020-12-13,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2020-12-13,FRO,FAROE ISLANDS,EUR,,,,
